,Nome_UF,co_ibge,Nome_Município,Hub_ind,muni_number
5024,Santa Catarina,4208005,Itá,0.0,4434
5025,Santa Catarina,4211504,Nova Trento,0.0,4482
5026,Santa Catarina,4213104,Piratuba,1.0,4508
5027,Santa Catarina,4216206,São Francisco do Sul,0.0,4553
5028,Santa Catarina,4219705,Xaxim,1.0,4603
5029,Rio Grande do Sul,4305132,Cerro Branco,0.0,4704
5030,Rio Grande do Sul,4310504,Iraí,1.0,4815
5031,Rio Grande do Sul,4311254,Lagoão,0.0,4834
5032,Rio Grande do Sul,4312609,Muçum,0.0,4870
5033,Goiás,5212600,Mairipotaba,0.0,5458
5034,Pará,1504406,Marapanim,0.0,218
5035,Maranhão,2100709,Anajatuba,0.0,461
5036,Maranhão,2108306,Penalva,0.0,589
5037,Piauí,2201606,Beneditinos,0.0,692
5038,Paraíba,2507903,Juripiranga,1.0,1341
5039,Paraíba,2511103,Pedra Lavrada,0.0,1380
5040,Paraíba,2514909,São Mamede,0.0,1436
5041,Paraíba,2516805,Triunfo,0.0,1459
5042,Pernambuco,2602001,Bodocó,0.0,1486
5043,Minas Gerais,3120508,Cristina,0.0,2469
5044,Minas Gerais,3129657,Ibiracatu,0.0,2579
5045,Espírito Santo,3201605,Conceição da Barra,1.0,3116
5046,Espírito Santo,3204955,São Roque do Canaã,0.0,3165
5047,São Paulo,3505203,Bariri,0.0,3325
5048,São Paulo,3506904,Bofete,1.0,3344
5049,São Paulo,3540903,Pradópolis,0.0,3725
5050,São Paulo,3551900,Severínia,1.0,3845
5051,São Paulo,3554003,Tatuí,1.0,3870
5052,Paraná,4107306,Doutor Camargo,0.0,4012
5053,Paraná,4114203,Mandaguari,1.0,4109
5054,Paraná,4115408,Marmeleiro,1.0,4123
5055,Santa Catarina,4212106,Palmitos,1.0,4494
5056,Santa Catarina,4219408,Witmarsum,0.0,4600
5057,Rio Grande do Sul,4320263,Segredo,0.0,5029
5058,Rio Grande do Sul,4321857,Três Palmeiras,1.0,5065
5059,Mato Grosso do Sul,5007109,Ribas do Rio Pardo,0.0,5166
5060,Mato Grosso,5106281,Novo São Joaquim,0.0,5265
5061,Pará,1504703,Moju,0.0,223
5062,Piauí,2200905,Aroazes,0.0,679
5063,Rio Grande do Norte,2403608,Extremoz,0.0,1114
5064,Bahia,2902708,Barra,1.0,1860
5065,Bahia,2918704,Lafaiete Coutinho,0.0,2049
5066,Bahia,2922904,Nova Soure,1.0,2106
5067,Bahia,2926509,Ribeira do Amparo,0.0,2152
5068,Minas Gerais,3148004,Patos de Minas,1.0,2804
5069,Minas Gerais,3157906,Santa Margarida,0.0,2919
5070,Minas Gerais,3168051,Taparuba,0.0,3042
5071,Minas Gerais,3168408,Tarumirim,0.0,3046
5072,Rio de Janeiro,3302858,Mesquita,0.0,3217
5073,São Paulo,3508504,Caçapava,1.0,3363
5074,São Paulo,3520707,Indiaporã,0.0,3504
5075,São Paulo,3531902,Morro Agudo,0.0,3623
5076,Paraná,4101200,Antonina,0.0,3926
5077,Paraná,4110052,Iguatu,0.0,4055
5078,Paraná,4120804,Quatro Barras,0.0,4200
5079,Santa Catarina,4202081,Bandeirante,0.0,4340
5080,Santa Catarina,4210605,Massaranduba,0.0,4469
5081,Rio Grande do Sul,4302600,Braga,0.0,4661
5082,Mato Grosso do Sul,5000807,Anaurilândia,0.0,5107
5083,Goiás,5201702,Aragarças,1.0,5345
5084,Goiás,5204953,Campos Verdes,0.0,5378
5085,Goiás,5206404,Crixás,1.0,5395
5086,Roraima,1400159,Bonfim,0.0,139
5087,Piauí,2207959,Nova Santa Rita,0.0,825
5088,Bahia,2929404,São Miguel das Matas,0.0,2188
5089,Bahia,2930766,Sítio do Quinto,0.0,2205
5090,Minas Gerais,3103603,Arantina,0.0,2282
5091,Minas Gerais,3110806,Campanário,0.0,2360
5092,Minas Gerais,3116100,Chapada do Norte,0.0,2420
5093,Minas Gerais,3122454,Divisópolis,0.0,2493
5094,Minas Gerais,3152600,Pouso Alto,0.0,2858
5095,São Paulo,3509403,Cajuru,0.0,3373
5096,Paraná,4128401,Uraí,0.0,4301
5097,Rio Grande do Sul,4301800,Barracão,1.0,4640
5098,Rio Grande do Sul,4308508,Frederico Westphalen,1.0,4779
5099,Mato Grosso do Sul,5002902,Cassilândia,0.0,5124
5100,Goiás,5212907,Marzagão,0.0,5461
5101,Goiás,5221700,Uruana,0.0,5561
5102,Rondônia,1100296,Santa Luzia D'Oeste,1.0,20
5103,Rondônia,1101559,Teixeirópolis,0.0,47
5104,Tocantins,1702208,Araguatins,1.0,324
5105,Tocantins,1703602,Brasilândia do Tocantins,0.0,336
5106,Maranhão,2101251,Bacabeira,1.0,470
5107,Piauí,2208205,Pio IX,0.0,828
5108,Rio Grande do Norte,2405108,Jandaíra,0.0,1131
5109,Rio Grande do Norte,2411429,Santana do Seridó,0.0,1199
5110,Alagoas,2703700,Jaramataia,0.0,1689
5111,Sergipe,2804300,Muribeca,0.0,1792
5112,Bahia,2910776,Feira da Mata,0.0,1956
5113,Bahia,2916500,Itapicuru,0.0,2021
5114,Minas Gerais,3135704,Jequitibá,0.0,2649
5115,Minas Gerais,3146008,Ouro Fino,1.0,2781
5116,Minas Gerais,3164308,São Roque de Minas,0.0,2997
5117,Rio de Janeiro,3305307,São Sebastião do Alto,0.0,3253
5118,São Paulo,3531506,Monte Azul Paulista,0.0,3619
5119,São Paulo,3540002,Pompéia,0.0,3713
5120,Paraná,4113734,Luiziana,0.0,4103
5121,Santa Catarina,4203105,Caibi,1.0,4360
5122,Santa Catarina,4207205,Imaruí,1.0,4421
5123,Santa Catarina,4218707,Tubarão,1.0,4587
5124,Mato Grosso,5108204,Torixoréu,0.0,5313
5125,Goiás,5205059,Castelândia,0.0,5380
5126,Tocantins,1701903,Araguacema,0.0,320
5127,Maranhão,2109304,Presidente Vargas,0.0,603
5128,Maranhão,2109908,Santa Inês,1.0,612
5129,Maranhão,2110278,Santo Amaro do Maranhão,1.0,618
5130,Piauí,2207108,Olho D'Água do Piauí,0.0,809
5131,Piauí,2208601,Prata do Piauí,0.0,833
5132,Piauí,2209450,Santo Antônio dos Milagres,0.0,848
5133,Ceará,2305902,Ipueiras,1.0,972
5134,Rio Grande do Norte,2404507,Guamaré,0.0,1124
5135,Paraíba,2504033,Capim,0.0,1294
5136,Pernambuco,2607752,Itapissuma,0.0,1550
5137,Bahia,2906857,Capela do Alto Alegre,0.0,1910
5138,Minas Gerais,3137304,Lagoa dos Patos,0.0,2670
5139,Minas Gerais,3138906,Machacalis,0.0,2692
5140,Minas Gerais,3142502,Monjolos,0.0,2734
5141,Minas Gerais,3144003,Mutum,0.0,2751
5142,Minas Gerais,3145356,Novo Oriente de Minas,0.0,2770
5143,Espírito Santo,3203205,Linhares,1.0,3139
5144,Espírito Santo,3205176,Vila Valério,0.0,3172
5145,São Paulo,3512506,Coroados,0.0,3406
5146,São Paulo,3519253,Iaras,0.0,3487
5147,São Paulo,3528700,Marabá Paulista,0.0,3589
5148,São Paulo,3537107,Pedreira,0.0,3684
5149,Paraná,4124905,São João do Caiuá,0.0,4253
5150,Rio Grande do Sul,4321204,Taquara,1.0,5047
5151,Goiás,5214507,Nerópolis,0.0,5479
5152,Goiás,5222054,Vicentinópolis,0.0,5566
5153,Tocantins,1714880,Nova Olinda,1.0,393
5154,Piauí,2202208,Campo Maior,1.0,713
5155,Piauí,2203255,Curralinhos,0.0,736
5156,Piauí,2210938,Sussuapara,0.0,879
5157,Rio Grande do Norte,2401305,Augusto Severo,0.0,1087
5158,Paraíba,2512705,Remígio,0.0,1398
5159,Pernambuco,2607505,Itaíba,0.0,1546
5160,Sergipe,2800308,Aracaju,1.0,1754
5161,Bahia,2902302,Aratuípe,0.0,1855
5162,Bahia,2908309,Conceição do Almeida,0.0,1928
5163,Bahia,2918902,Lajedão,0.0,2052
5164,Bahia,2920007,Maiquinique,0.0,2068
5165,Minas Gerais,3121209,Delfinópolis,0.0,2478
5166,Minas Gerais,3121803,Dionísio,0.0,2485
5167,Minas Gerais,3130507,Ilicínea,0.0,2589
5168,Minas Gerais,3147105,Pará de Minas,1.0,2794
5169,Espírito Santo,3200508,Apiacá,0.0,3104
5170,São Paulo,3533700,Ocauçu,0.0,3647
5171,Paraná,4108403,Francisco Beltrão,1.0,4032
5172,Paraná,4108601,Goioerê,1.0,4036
5173,Paraná,4115754,Mauá da Serra,0.0,4129
5174,Santa Catarina,4203501,Campo Erê,1.0,4366
5175,Santa Catarina,4208708,Jacinto Machado,1.0,4442
5176,Santa Catarina,4215901,São Bonifácio,0.0,4549
5177,Rio Grande do Sul,4317558,Santo Antônio do Palma,0.0,4980
5178,Rio Grande do Sul,4317806,Santo Augusto,0.0,4984
5179,Mato Grosso do Sul,5007976,Taquarussu,0.0,5178
5180,Mato Grosso,5101605,Barão de Melgaço,0.0,5196
5181,Goiás,5201603,Araçu,0.0,5344
5182,Pará,1502764,Cumaru do Norte,0.0,191
5183,Maranhão,2100303,Aldeias Altas,0.0,454
5184,Maranhão,2112233,Trizidela do Vale,0.0,654
5185,Piauí,2202752,Colônia do Gurguéia,1.0,727
5186,Ceará,2307304,Juazeiro do Norte,1.0,989
5187,Rio Grande do Norte,2412906,São Tomé,0.0,1215
5188,Paraíba,2514602,São José do Bonfim,0.0,1432
5189,Paraíba,2516755,Tenório,0.0,1458
5190,Pernambuco,2600054,Abreu e Lima,0.0,1465
5191,Pernambuco,2600906,Amaraji,0.0,1474
5192,Pernambuco,2607604,Ilha de Itamaracá,0.0,1547
5193,Sergipe,2800209,Aquidabã,0.0,1753
5194,Sergipe,2803708,Macambira,0.0,1786
5195,Bahia,2904506,Brotas de Macaúbas,0.0,1882
5196,Bahia,2918506,Jussara,0.0,2046
5197,Bahia,2924405,Pilão Arcado,0.0,2125
5198,Minas Gerais,3102852,Angelândia,0.0,2274
5199,Minas Gerais,3124500,Estiva,0.0,2517
5200,Minas Gerais,3143609,Morro da Garça,0.0,2747
5201,Minas Gerais,3166204,Senhora dos Remédios,0.0,3022
5202,Espírito Santo,3203403,Mimoso do Sul,1.0,3144
5203,Rio de Janeiro,3302502,Magé,0.0,3213
5204,São Paulo,3540309,Pontes Gestal,0.0,3717
5205,São Paulo,3547007,Santa Maria da Serra,0.0,3792
5206,Paraná,4103479,Cafezal do Sul,0.0,3960
5207,Paraná,4107751,Figueira,0.0,4023
5208,Rio Grande do Sul,4303558,Camargo,0.0,4672
5209,Rio Grande do Sul,4304101,Campos Borges,1.0,4679
5210,Goiás,5200209,Água Limpa,0.0,5328
5211,Goiás,5220264,São Miguel do Passa Quatro,0.0,5543
5212,Amazonas,1302306,Jutaí,0.0,107
5213,Amazonas,1303007,Nhamundá,0.0,115
5214,Pará,1500909,Augusto Corrêa,0.0,162
5215,Pará,1505502,Paragominas,1.0,239
5216,Tocantins,1711506,Jaú do Tocantins,0.0,374
5217,Maranhão,2101350,Bacurituba,0.0,472
5218,Maranhão,2112209,Timon,1.0,653
5219,Piauí,2205508,José de Freitas,1.0,774
5220,Rio Grande do Norte,2400208,Açu,1.0,1076
5221,Rio Grande do Norte,2406403,Lagoa de Velhos,0.0,1145
5222,Paraíba,2500734,Amparo,0.0,1251
5223,Paraíba,2504405,Conceição,1.0,1301
5224,Paraíba,2505204,Cuitegi,0.0,1310
5225,Paraíba,2515401,São Vicente do Seridó,0.0,1441
5226,Paraíba,2515500,Serra Branca,1.0,1442
5227,Pernambuco,2601201,Arcoverde,1.0,1478
5228,Bahia,2903300,Barro Preto,0.0,1868
5229,Bahia,2905008,Caculé,0.0,1889
5230,Bahia,2910701,Euclides da Cunha,1.0,1953
5231,Bahia,2912103,Ibicaraí,1.0,1974
5232,Minas Gerais,3119401,Coronel Fabriciano,1.0,2456
5233,Minas Gerais,3119708,Coronel Xavier Chaves,0.0,2459
5234,Minas Gerais,3143906,Muriaé,1.0,2750
5235,Minas Gerais,3146255,Padre Carvalho,0.0,2784
5236,São Paulo,3500907,Altair,0.0,3277
5237,São Paulo,3518305,Guararema,0.0,3474
5238,São Paulo,3537206,Pedro de Toledo,0.0,3686
5239,São Paulo,3538907,Pirajuí,1.0,3702
5240,São Paulo,3540606,Porto Feliz,0.0,3720
5241,Paraná,4108957,Guamiranga,0.0,4041
5242,Paraná,4120655,Quarto Centenário,0.0,4198
5243,Santa Catarina,4201802,Atalanta,0.0,4334
5244,Santa Catarina,4203303,Campo Alegre,0.0,4364
5245,Santa Catarina,4203808,Canoinhas,1.0,4369
5246,Santa Catarina,4209805,Leoberto Leal,0.0,4457
5247,Santa Catarina,4211876,Paial,0.0,4489
5248,Mato Grosso do Sul,5002605,Camapuã,0.0,5121
5249,Piauí,2204006,Francinópolis,0.0,750
5250,Piauí,2205581,Lagoa do Piauí,1.0,782
5251,Piauí,2207355,Pajeú do Piauí,0.0,812
5252,Ceará,2309706,Pacatuba,0.0,1018
5253,Alagoas,2702207,Coqueiro Seco,0.0,1672
5254,Bahia,2933406,Wagner,0.0,2240
5255,Minas Gerais,3105202,Bandeira,0.0,2300
5256,Minas Gerais,3106408,Belo Vale,0.0,2311
5257,Minas Gerais,3120870,Curral de Dentro,0.0,2474
5258,Minas Gerais,3127008,Fronteira,0.0,2545
5259,Minas Gerais,3131208,Ipanema,1.0,2599
5260,Minas Gerais,3135803,Jequitinhonha,1.0,2650
5261,Minas Gerais,3145109,Nova Resende,0.0,2767
5262,Minas Gerais,3154507,Riacho dos Machados,0.0,2879
5263,Minas Gerais,3161007,São Domingos do Prata,0.0,2954
5264,Minas Gerais,3167707,Sobrália,0.0,3038
5265,Rio de Janeiro,3305554,Seropédica,0.0,3256
5266,São Paulo,3501202,Álvares Florence,0.0,3281
5267,São Paulo,3522158,Itaoca,0.0,3520
5268,Paraná,4112751,Jesuítas,1.0,4088
5269,Santa Catarina,4204509,Corupá,0.0,4383
5270,Rio Grande do Sul,4311429,Lajeado do Bugre,0.0,4838
5271,Mato Grosso,5101308,Arenápolis,0.0,5194
5272,Goiás,5209937,Inaciolândia,0.0,5430
5273,Goiás,5218904,Rubiataba,0.0,5521
5274,Tocantins,1707553,Fátima,1.0,360
5275,Piauí,2202117,Campo Alegre do Fidalgo,0.0,710
5276,Rio Grande do Norte,2403251,Parnamirim,1.0,1110
5277,Paraíba,2513968,São Domingos,0.0,1422
5278,Alagoas,2701357,Campestre,0.0,1663
5279,Bahia,2914307,Iramaia,0.0,1997
5280,Bahia,2925253,Ponto Novo,0.0,2136
5281,Minas Gerais,3115474,Catuti,0.0,2413
5282,Minas Gerais,3122603,Dom Joaquim,1.0,2496
5283,Minas Gerais,3129301,Iapu,0.0,2575
5284,Minas Gerais,3134103,Itueta,1.0,2629
5285,Minas Gerais,3140308,Marliéria,0.0,2708
5286,Minas Gerais,3165537,Sarzedo,0.0,3012
5287,Espírito Santo,3202009,Dores do Rio Preto,0.0,3120
5288,Espírito Santo,3204252,Ponto Belo,0.0,3154
5289,Rio de Janeiro,3304102,Porciúncula,0.0,3232
5290,Rio de Janeiro,3305158,São José do Vale do Rio Preto,0.0,3251
5291,São Paulo,3504602,Bady Bassitt,0.0,3319
5292,São Paulo,3514601,Dumont,0.0,3428
5293,São Paulo,3528502,Mairiporã,0.0,3587
5294,São Paulo,3530607,Mogi das Cruzes,1.0,3610
5295,Paraná,4101655,Arapuã,0.0,3931
5296,Paraná,4127502,Tibagi,0.0,4288
5297,Rio Grande do Sul,4309159,Gramado Xavier,0.0,4790
5298,Mato Grosso,5106703,Ponte Branca,0.0,5274
5299,Goiás,5204508,Caldas Novas,1.0,5370
5300,Goiás,5211404,Itauçu,0.0,5445
5301,Amapá,1600402,Mazagão,0.0,304
5302,Amapá,1600501,Oiapoque,0.0,305
5303,Tocantins,1720853,Sucupira,0.0,439
5304,Maranhão,2105427,Itinga do Maranhão,0.0,542
5305,Maranhão,2106003,Lima Campos,0.0,555
5306,Piauí,2202307,Canto do Buriti,1.0,715
5307,Piauí,2202505,Caracol,0.0,718
5308,Ceará,2301950,Barreira,0.0,914
5309,Paraíba,2502706,Borborema,0.0,1278
5310,Pernambuco,2606903,Iguaracy,0.0,1540
5311,Minas Gerais,3104106,Arceburgo,0.0,2288
5312,Minas Gerais,3145208,Nova Serrana,1.0,2768
5313,Minas Gerais,3159357,Santa Rita de Minas,0.0,2935
5314,Rio de Janeiro,3304904,São Gonçalo,0.0,3247
5315,São Paulo,3513603,Cunha,0.0,3417
5316,São Paulo,3533254,Novais,0.0,3642
5317,Paraná,4109302,Guaraniaçu,1.0,4045
5318,Santa Catarina,4201273,Arabutã,0.0,4327
5319,Rio Grande do Sul,4305835,Coqueiro Baixo,0.0,4720
5320,Rio Grande do Sul,4311403,Lajeado,1.0,4837
5321,Rio Grande do Sul,4318903,São Luiz Gonzaga,1.0,5006
5322,Rio Grande do Sul,4322152,Tunas,0.0,5070
5323,Goiás,5213004,Maurilândia,0.0,5463
5324,Goiás,5220009,São João d'Aliança,0.0,5538
5325,Amazonas,1304237,Tonantins,0.0,132
5326,Pará,1504802,Monte Alegre,0.0,225
5327,Pará,1506583,Santa Maria das Barreiras,0.0,261
5328,Piauí,2203503,Elesbão Veloso,1.0,743
5329,Ceará,2308302,Milagres,1.0,1001
5330,Ceará,2310951,Pires Ferreira,0.0,1033
5331,Paraíba,2512747,Riachão,0.0,1400
5332,Pernambuco,2601805,Betânia,0.0,1484
5333,Pernambuco,2603926,Carnaubeira da Penha,0.0,1507
5334,Alagoas,2701100,Branquinha,0.0,1660
5335,Alagoas,2706505,Passo de Camaragibe,0.0,1720
5336,Alagoas,2707008,Pindoba,0.0,1725
5337,Alagoas,2708600,São Miguel dos Campos,1.0,1741
5338,Bahia,2925758,Presidente Tancredo Neves,0.0,2142
5339,Minas Gerais,3109204,Buenópolis,0.0,2342
5340,Minas Gerais,3110004,Caeté,1.0,2352
5341,Minas Gerais,3119104,Corinto,1.0,2453
5342,Minas Gerais,3129707,Ibiraci,0.0,2580
5343,Espírito Santo,3205036,Vargem Alta,0.0,3168
5344,São Paulo,3549508,São José da Bela Vista,0.0,3820
5345,Paraná,4113403,Leópolis,0.0,4097
5346,Paraná,4127965,Turvo,1.0,4296
5347,Santa Catarina,4202578,Bom Jesus do Oeste,0.0,4352
5348,Santa Catarina,4206108,Grão Pará,0.0,4408
5349,Santa Catarina,4212502,Penha,0.0,4501
5350,Rio Grande do Sul,4315057,Porto Mauá,0.0,4933
5351,Mato Grosso,5102504,Cáceres,1.0,5201
5352,Amazonas,1300102,Anori,0.0,77
5353,Tocantins,1706001,Couto Magalhães,0.0,351
5354,Tocantins,1718659,Rio da Conceição,0.0,420
5355,Rio Grande do Norte,2402105,Campo Redondo,0.0,1098
5356,Paraíba,2516003,Solânea,0.0,1449
5357,Pernambuco,2611903,Rio Formoso,0.0,1599
5358,Pernambuco,2613503,São José do Belmonte,0.0,1618
5359,Bahia,2930808,Souto Soares,0.0,2207
5360,Minas Gerais,3100302,Abre Campo,1.0,2246
5361,Minas Gerais,3132503,Itamarandiba,0.0,2612
5362,Minas Gerais,3169000,Tocantins,0.0,3052
5363,Minas Gerais,3170057,Ubaporanga,1.0,3065
5364,Espírito Santo,3201159,Brejetuba,0.0,3111
5365,São Paulo,3518800,Guarulhos,1.0,3479
5366,Paraná,4107850,Flor da Serra do Sul,0.0,4025
5367,Paraná,4110409,Indianópolis,0.0,4060
5368,Rio Grande do Sul,4310207,Ijuí,1.0,4807
5369,Rio Grande do Sul,4319364,São Pedro das Missões,0.0,5014
5370,Mato Grosso do Sul,5003702,Dourados,1.0,5134
5371,Mato Grosso,5106257,Nova Xavantina,1.0,5262
5372,Rondônia,1100452,Buritis,0.0,27
5373,Acre,1200336,Mâncio Lima,0.0,61
5374,Amazonas,1301308,Codajás,0.0,94
5375,Maranhão,2101608,Barra do Corda,1.0,475
5376,Maranhão,2101772,Bela Vista do Maranhão,0.0,478
5377,Maranhão,2104099,Formosa da Serra Negra,0.0,521
5378,Piauí,2200608,Angical do Piauí,1.0,676
5379,Piauí,2208551,Porto Alegre do Piauí,0.0,832
5380,Piauí,2210409,São Miguel do Tapuio,0.0,870
5381,Ceará,2300507,Alcântaras,0.0,896
5382,Paraíba,2504850,Coxixola,0.0,1306
5383,Paraíba,2509156,Marizópolis,1.0,1356
5384,Paraíba,2510600,Ouro Velho,0.0,1374
5385,Pernambuco,2606705,Ibirajuba,0.0,1538
5386,Minas Gerais,3131406,Ipiaçu,0.0,2601
5387,Minas Gerais,3157278,Santa Bárbara do Monte Verde,0.0,2909
5388,Minas Gerais,3164100,São Pedro do Suaçuí,1.0,2995
5389,Minas Gerais,3171105,Veríssimo,0.0,3084
5390,São Paulo,3514924,Elisiário,0.0,3432
5391,São Paulo,3542008,Quintana,0.0,3738
5392,São Paulo,3549805,São José do Rio Preto,1.0,3823
5393,Santa Catarina,4210407,Maracajá,0.0,4466
5394,Rio Grande do Sul,4315107,Porto Xavier,0.0,4935
5395,Goiás,5207600,Fazenda Nova,0.0,5407
5396,Goiás,5215231,Novo Gama,0.0,5489
5397,Pará,1503754,Jacareacanga,0.0,210
5398,Amapá,1600535,Porto Grande,0.0,306
5399,Tocantins,1718402,Presidente Kennedy,1.0,416
5400,Maranhão,2103604,Coroatá,0.0,512
5401,Piauí,2200400,Altos,1.0,673
5402,Piauí,2210003,São João do Piauí,1.0,861
5403,Ceará,2306801,Jaguaribara,0.0,983
5404,Ceará,2312106,Santana do Cariri,0.0,1049
5405,Rio Grande do Norte,2409332,Santa Maria,0.0,1176
5406,Pernambuco,2603454,Camaragibe,0.0,1501
5407,Pernambuco,2606101,Glória do Goitá,0.0,1532
5408,Bahia,2905701,Camaçari,1.0,1897
5409,Bahia,2923001,Nova Viçosa,0.0,2107
5410,Minas Gerais,3101102,Aimorés,1.0,2254
5411,Minas Gerais,3111200,Campo Belo,1.0,2365
5412,Minas Gerais,3132107,Itacarambi,0.0,2608
5413,Minas Gerais,3151800,Poços de Caldas,1.0,2848
5414,Minas Gerais,3165503,Sardoá,0.0,3011
5415,São Paulo,3505500,Barretos,1.0,3329
5416,São Paulo,3509254,Cajati,1.0,3371
5417,São Paulo,3509601,Campo Limpo Paulista,1.0,3376
5418,São Paulo,3514205,Dolcinópolis,1.0,3424
5419,São Paulo,3543600,Rifaina,0.0,3756
5420,Paraná,4100103,Abatiá,0.0,3912
5421,Paraná,4112009,Jaguariaíva,0.0,4080
5422,Santa Catarina,4205407,Florianópolis,1.0,4398
5423,Santa Catarina,4211306,Navegantes,0.0,4479
5424,Rio Grande do Sul,4313904,Panambi,1.0,4902
5425,Rio Grande do Sul,4319737,São Valério do Sul,0.0,5021
5426,Mato Grosso do Sul,5001102,Aquidauana,0.0,5111
5427,Goiás,5211305,Itarumã,1.0,5444
5428,Tocantins,1703305,Bom Jesus do Tocantins,0.0,335
5429,Piauí,2202778,Colônia do Piauí,1.0,728
5430,Ceará,2304236,Croatá,0.0,942
5431,Paraíba,2502409,Bonito de Santa Fé,1.0,1275
5432,Paraíba,2513802,Santa Teresinha,1.0,1417
5433,Minas Gerais,3108206,Bonfinópolis de Minas,0.0,2330
5434,Minas Gerais,3109006,Brumadinho,1.0,2340
5435,Minas Gerais,3120409,Cristiano Otoni,1.0,2468
5436,Minas Gerais,3135357,Japonvar,0.0,2644
5437,Minas Gerais,3170305,Umburatiba,0.0,3068
5438,São Paulo,3514304,Dourado,0.0,3425
5439,São Paulo,3527306,Louveira,0.0,3575
5440,São Paulo,3532827,Nova Campina,0.0,3635
5441,São Paulo,3538501,Piquete,0.0,3698
5442,São Paulo,3542602,Registro,1.0,3744
5443,São Paulo,3548609,São Bento do Sapucaí,0.0,3810
5444,Paraná,4101150,Ângulo,0.0,3925
5445,Paraná,4115358,Maripá,0.0,4122
5446,Paraná,4119657,Pitangueiras,0.0,4183
5447,Paraná,4121356,Rancho Alegre D'Oeste,0.0,4208
5448,Rio Grande do Sul,4304507,Canguçu,1.0,4684
5449,Rio Grande do Sul,4310702,Itatiba do Sul,0.0,4821
5450,Mato Grosso,5101001,Araguaiana,0.0,5191
5451,Goiás,5221080,Teresina de Goiás,0.0,5552
5452,Tocantins,1718709,Rio dos Bois,0.0,421
5453,Tocantins,1720002,Santa Terezinha do Tocantins,0.0,430
5454,Maranhão,2113009,Vitorino Freire,0.0,665
5455,Rio Grande do Norte,2404408,Grossos,0.0,1123
5456,Bahia,2904605,Brumado,1.0,1883
5457,Bahia,2905107,Caém,0.0,1890
5458,Bahia,2927507,Santa Bárbara,0.0,2163
5459,Bahia,2927606,Santa Brígida,0.0,2164
5460,Minas Gerais,3131109,Inimutaba,0.0,2597
5461,Minas Gerais,3167400,Silvianópolis,1.0,3035
5462,Rio de Janeiro,3300209,Araruama,0.0,3177
5463,São Paulo,3506409,Bilac,0.0,3339
5464,São Paulo,3525409,Jeriquara,0.0,3554
5465,São Paulo,3533007,Nova Granada,0.0,3639
5466,Rio Grande do Sul,4305504,Ciríaco,0.0,4715
5467,Rio Grande do Sul,4314704,Planalto,1.0,4926
5468,Goiás,5205901,Corumbaíba,0.0,5392
5469,Goiás,5218805,Rio Verde,1.0,5520
5470,Goiás,5219712,Santo Antônio da Barra,0.0,5533
5471,Pará,1501758,Brejo Grande do Araguaia,0.0,176
5472,Tocantins,1707652,Figueirópolis,0.0,361
5473,Maranhão,2101806,Benedito Leite,0.0,479
5474,Maranhão,2102002,Bom Jardim,0.0,483
5475,Ceará,2313005,Solonópole,0.0,1058
5476,Rio Grande do Norte,2408102,Natal,1.0,1163
5477,Pernambuco,2612406,Sanharó,0.0,1604
5478,Pernambuco,2612703,Santa Maria do Cambucá,0.0,1610
5479,Minas Gerais,3101904,Alpinópolis,0.0,2263
5480,Minas Gerais,3122405,Divisa Nova,0.0,2492
5481,Minas Gerais,3124708,Estrela do Indaiá,0.0,2519
5482,Minas Gerais,3128808,Guidoval,0.0,2570
5483,Minas Gerais,3144508,Nazareno,0.0,2758
5484,Espírito Santo,3203700,Muniz Freire,0.0,3147
5485,São Paulo,3522703,Itápolis,1.0,3527
5486,São Paulo,3526902,Limeira,1.0,3570
5487,São Paulo,3530003,Mira Estrela,0.0,3604
5488,São Paulo,3548302,Santo Expedito,0.0,3807
5489,São Paulo,3552908,Taciba,0.0,3856
5490,São Paulo,3556800,Viradouro,0.0,3904
5491,Paraná,4107736,Fernandes Pinheiro,0.0,4022
5492,Paraná,4116109,Moreira Sales,0.0,4135
5493,Paraná,4117701,Palmeira,1.0,4159
5494,Paraná,4123600,Santa Inês,0.0,4235
5495,Santa Catarina,4216008,São Carlos,1.0,4550
5496,Santa Catarina,4218905,Urubici,0.0,4591
5497,Rio Grande do Sul,4318408,São Jerônimo,0.0,4992
5498,Rio Grande do Sul,4320008,Sapucaia do Sul,0.0,5025
5499,Mato Grosso,5100805,Apiacás,0.0,5190
5500,Mato Grosso,5107198,Ribeirãozinho,0.0,5286
5501,Goiás,5203559,Bonfinópolis,0.0,5357
5502,Pará,1505031,Novo Progresso,0.0,230
5503,Tocantins,1703057,Bandeirantes do Tocantins,0.0,331
5504,Tocantins,1712504,Marianópolis do Tocantins,0.0,382
5505,Tocantins,1720655,Silvanópolis,0.0,437
5506,Maranhão,2105807,Lago do Junco,0.0,549
5507,Maranhão,2111573,São Pedro dos Crentes,0.0,639
5508,Piauí,2203271,Curral Novo do Piauí,0.0,737
5509,Ceará,2305803,Ipu,1.0,971
5510,Rio Grande do Norte,2401008,Apodi,1.0,1084
5511,Rio Grande do Norte,2405801,João Câmara,0.0,1138
5512,Bahia,2910206,Dom Macedo Costa,0.0,1948
5513,Bahia,2915809,Itambé,1.0,2014
5514,Bahia,2927804,Santa Cruz da Vitória,0.0,2166
